event_id,user_id,system,timestamp,success
L018437,U0222,crm,2026-04-14 18:52:00,True
L018438,U0222,crm,2026-06-08 11:28:00,True
L018439,U0222,gl-system,2026-05-22 13:48:00,True
L018440,U0222,card-switch,2026-05-16 18:52:00,True
L018441,U0222,crm,2026-04-11 14:53:00,True
L018442,U0222,payments-gateway,2026-06-17 16:40:00,True
L018443,U0222,gl-system,2026-05-06 15:12:00,True
L018444,U0222,core-banking,2026-05-24 17:29:00,True
L018445,U0222,data-warehouse,2026-04-23 12:41:00,True
L018446,U0222,data-warehouse,2026-06-23 07:07:00,True
L018447,U0222,core-banking,2026-04-15 09:04:00,True
L018448,U0222,card-switch,2026-06-13 10:57:00,True
L018449,U0222,payments-gateway,2026-04-30 08:03:00,True
L018450,U0222,payments-gateway,2026-05-20 14:41:00,True
L018451,U0222,crm,2026-07-01 10:46:00,True
L018452,U0222,data-warehouse,2026-05-30 10:44:00,True
L018453,U0222,gl-system,2026-06-24 10:39:00,True
L018454,U0222,core-banking,2026-04-21 11:59:00,True
L018455,U0222,payments-gateway,2026-06-20 11:29:00,True
L018456,U0222,card-switch,2026-06-20 14:53:00,True
L018457,U0222,gl-system,2026-05-26 13:23:00,True
L018458,U0222,gl-system,2026-06-29 10:53:00,True
L018459,U0222,core-banking,2026-05-06 13:01:00,True
L018460,U0222,card-switch,2026-04-22 13:48:00,True
L018461,U0222,core-banking,2026-05-12 16:39:00,True
L018462,U0222,card-switch,2026-04-10 10:50:00,True
L018463,U0222,card-switch,2026-05-23 10:40:00,True
L018464,U0222,card-switch,2026-04-04 13:27:00,True
L018465,U0222,gl-system,2026-05-05 08:55:00,True
L018466,U0222,data-warehouse,2026-05-03 11:19:00,True
L018467,U0222,crm,2026-04-11 12:55:00,True
L018468,U0222,gl-system,2026-05-21 14:41:00,True
L018469,U0222,crm,2026-04-23 13:00:00,True
L018470,U0222,card-switch,2026-06-22 19:11:00,True
L018471,U0222,crm,2026-06-12 10:25:00,True
L018472,U0222,payments-gateway,2026-04-20 17:48:00,True
L018473,U0222,crm,2026-06-25 15:19:00,True
L018474,U0222,payments-gateway,2026-06-09 14:25:00,True
L018475,U0222,crm,2026-06-07 11:30:00,True
L018476,U0222,gl-system,2026-04-05 09:20:00,True
L018477,U0222,payments-gateway,2026-06-11 14:17:00,True
L018478,U0222,gl-system,2026-06-20 11:43:00,True
L018479,U0222,crm,2026-04-18 15:41:00,True
L018480,U0222,payments-gateway,2026-05-13 14:15:00,True
L018481,U0222,gl-system,2026-06-24 11:28:00,True
L018482,U0222,core-banking,2026-06-23 08:59:00,True
L018483,U0222,crm,2026-04-23 07:46:00,True
L018484,U0222,core-banking,2026-06-27 09:24:00,True
L018485,U0222,core-banking,2026-04-26 17:17:00,True
L018486,U0222,card-switch,2026-06-13 13:52:00,True
L018487,U0222,crm,2026-04-08 03:39:00,True
L018488,U0222,payments-gateway,2026-04-05 18:37:00,True
L018489,U0222,core-banking,2026-04-27 13:01:00,True
L018490,U0222,crm,2026-06-24 12:36:00,True
L018491,U0222,card-switch,2026-05-05 13:06:00,True
L018492,U0222,core-banking,2026-04-30 13:24:00,True
L018493,U0222,card-switch,2026-05-30 15:44:00,True
L018494,U0222,gl-system,2026-05-09 13:45:00,True
L018495,U0222,card-switch,2026-05-03 14:45:00,True
L018496,U0222,gl-system,2026-05-28 15:25:00,True
L018497,U0222,data-warehouse,2026-06-02 09:08:00,True
L018498,U0222,crm,2026-06-04 17:45:00,True
L018499,U0222,crm,2026-04-26 14:31:00,True
L018500,U0222,crm,2026-05-02 10:20:00,True
L018501,U0222,crm,2026-04-04 12:22:00,True
L018502,U0222,card-switch,2026-05-11 10:16:00,True
L018503,U0222,core-banking,2026-04-30 11:27:00,True
L018504,U0222,crm,2026-04-13 09:28:00,True
L018505,U0223,data-warehouse,2026-04-28 09:00:00,True
L018506,U0223,core-banking,2026-04-21 22:39:00,True
L018507,U0223,crm,2026-04-20 12:03:00,True
L018508,U0223,card-switch,2026-06-23 09:27:00,True
L018509,U0223,core-banking,2026-04-22 13:06:00,True
L018510,U0223,data-warehouse,2026-05-08 11:30:00,True
L018511,U0223,core-banking,2026-06-16 10:54:00,True
L018512,U0223,crm,2026-06-15 05:31:00,True
L018513,U0223,crm,2026-05-24 14:58:00,True
L018514,U0223,payments-gateway,2026-06-18 14:57:00,True
L018515,U0223,card-switch,2026-04-15 19:07:00,True
L018516,U0223,core-banking,2026-06-26 09:00:00,True
L018517,U0223,crm,2026-06-21 14:26:00,False
L018518,U0223,data-warehouse,2026-06-19 11:54:00,True
L018519,U0223,core-banking,2026-05-12 12:04:00,False
L018520,U0223,core-banking,2026-05-01 11:27:00,True
L018521,U0223,card-switch,2026-04-27 09:56:00,True
L018522,U0223,payments-gateway,2026-06-19 10:14:00,True
L018523,U0223,data-warehouse,2026-04-28 12:08:00,True
L018524,U0223,data-warehouse,2026-04-17 15:56:00,True
L018525,U0223,core-banking,2026-05-15 14:49:00,True
L018526,U0223,card-switch,2026-05-05 17:36:00,True
L018527,U0223,crm,2026-06-22 11:08:00,True
L018528,U0223,gl-system,2026-06-09 16:46:00,True
L018529,U0223,payments-gateway,2026-05-11 15:41:00,True
L018530,U0223,core-banking,2026-06-19 06:10:00,True
L018531,U0223,core-banking,2026-06-25 10:26:00,True
L018532,U0223,crm,2026-06-24 09:27:00,True
L018533,U0223,core-banking,2026-05-19 20:21:00,False
L018534,U0223,payments-gateway,2026-04-04 06:55:00,True
L018535,U0223,core-banking,2026-05-19 21:34:00,True
L018536,U0223,core-banking,2026-07-01 11:19:00,True
L018537,U0223,core-banking,2026-06-07 17:26:00,False
L018538,U0223,core-banking,2026-06-30 12:02:00,True
L018539,U0223,payments-gateway,2026-04-24 17:02:00,True
L018540,U0223,crm,2026-05-03 12:47:00,True
L018541,U0223,gl-system,2026-06-04 13:16:00,True
L018542,U0223,data-warehouse,2026-06-16 14:10:00,True
L018543,U0223,core-banking,2026-04-20 13:09:00,True
L018544,U0223,core-banking,2026-06-27 16:13:00,True
L018545,U0223,data-warehouse,2026-05-26 20:46:00,True
L018546,U0223,core-banking,2026-05-06 11:57:00,True
L018547,U0223,gl-system,2026-04-23 09:05:00,True
L018548,U0223,core-banking,2026-05-25 14:05:00,True
L018549,U0223,crm,2026-04-16 19:43:00,True
L018550,U0223,payments-gateway,2026-05-21 11:47:00,True
L018551,U0223,data-warehouse,2026-04-10 13:03:00,True
L018552,U0223,data-warehouse,2026-05-03 14:18:00,True
L018553,U0223,crm,2026-04-03 14:00:00,True
L018554,U0223,payments-gateway,2026-07-01 16:32:00,True
L018555,U0223,core-banking,2026-04-21 14:06:00,True
L018556,U0223,payments-gateway,2026-05-17 15:11:00,True
L018557,U0223,crm,2026-05-03 12:14:00,True
L018558,U0223,gl-system,2026-04-11 16:39:00,True
L018559,U0223,gl-system,2026-06-20 12:10:00,True
L018560,U0223,data-warehouse,2026-05-07 06:55:00,True
L018561,U0223,core-banking,2026-05-09 09:15:00,True
L018562,U0223,payments-gateway,2026-06-03 12:13:00,True
L018563,U0223,card-switch,2026-05-26 11:53:00,True
L018564,U0223,payments-gateway,2026-06-28 15:27:00,True
L018565,U0223,crm,2026-04-11 16:45:00,True
L018566,U0223,card-switch,2026-05-19 14:25:00,True
L018567,U0223,crm,2026-05-29 09:49:00,True
L018568,U0223,gl-system,2026-04-14 14:56:00,True
L018569,U0223,core-banking,2026-04-27 15:08:00,True
L018570,U0223,core-banking,2026-05-02 14:29:00,True
L018571,U0223,payments-gateway,2026-06-01 12:21:00,True
L018572,U0223,crm,2026-07-01 14:30:00,True
L018573,U0223,data-warehouse,2026-06-12 14:45:00,True
L018574,U0223,data-warehouse,2026-06-29 18:30:00,True
L018575,U0223,data-warehouse,2026-04-15 14:40:00,True
L018576,U0223,core-banking,2026-06-01 16:07:00,True
L018577,U0223,card-switch,2026-06-19 11:56:00,False
L018578,U0223,crm,2026-04-10 11:16:00,True
L018579,U0223,payments-gateway,2026-06-19 17:07:00,True
L018580,U0223,crm,2026-05-14 15:37:00,True
L018581,U0223,gl-system,2026-04-28 15:44:00,True
L018582,U0223,gl-system,2026-05-16 13:15:00,True
L018583,U0223,payments-gateway,2026-04-28 09:20:00,True
L018584,U0223,crm,2026-05-13 11:24:00,True
L018585,U0223,data-warehouse,2026-06-18 14:45:00,True
L018586,U0223,card-switch,2026-04-13 17:48:00,True
L018587,U0223,payments-gateway,2026-06-06 10:32:00,True
L018588,U0223,crm,2026-04-09 10:34:00,True
L018589,U0223,crm,2026-05-05 11:54:00,True
L018590,U0223,core-banking,2026-04-14 08:52:00,True
L018591,U0223,gl-system,2026-04-26 10:14:00,True
L018592,U0223,data-warehouse,2026-06-09 13:08:00,True
L018593,U0223,card-switch,2026-05-23 05:34:00,True
L018594,U0223,crm,2026-04-12 13:07:00,True
L018595,U0223,data-warehouse,2026-06-26 13:33:00,True
L018596,U0223,data-warehouse,2026-06-26 15:01:00,True
L018597,U0224,core-banking,2026-04-16 18:14:00,True
L018598,U0224,core-banking,2026-06-05 12:48:00,True
L018599,U0224,core-banking,2026-06-04 07:35:00,True
L018600,U0224,crm,2026-04-22 10:10:00,True
L018601,U0224,crm,2026-04-05 13:27:00,True
L018602,U0224,core-banking,2026-05-14 08:28:00,True
L018603,U0224,gl-system,2026-05-31 06:51:00,True
L018604,U0224,data-warehouse,2026-07-01 11:33:00,True
L018605,U0224,data-warehouse,2026-06-25 09:26:00,True
L018606,U0224,gl-system,2026-05-28 16:17:00,True
L018607,U0224,core-banking,2026-06-22 12:39:00,True
L018608,U0224,gl-system,2026-04-13 14:29:00,True
L018609,U0224,card-switch,2026-04-27 10:33:00,True
L018610,U0224,data-warehouse,2026-07-01 15:29:00,True
L018611,U0224,card-switch,2026-06-27 16:18:00,True
L018612,U0224,card-switch,2026-05-19 14:49:00,True
L018613,U0224,core-banking,2026-06-23 13:15:00,True
L018614,U0224,gl-system,2026-04-18 13:26:00,True
L018615,U0224,payments-gateway,2026-05-27 12:30:00,True
L018616,U0224,core-banking,2026-06-11 13:23:00,True
L018617,U0224,data-warehouse,2026-06-14 07:52:00,True
L018618,U0224,payments-gateway,2026-04-23 12:41:00,True
L018619,U0224,card-switch,2026-05-16 10:54:00,True
L018620,U0224,card-switch,2026-06-15 07:59:00,True
L018621,U0224,data-warehouse,2026-06-04 13:48:00,True
L018622,U0224,core-banking,2026-04-22 14:49:00,True
L018623,U0224,crm,2026-06-26 15:54:00,True
L018624,U0224,core-banking,2026-06-08 17:36:00,True
L018625,U0224,crm,2026-04-08 15:13:00,True
L018626,U0224,core-banking,2026-05-16 15:52:00,True
L018627,U0224,core-banking,2026-04-23 14:03:00,True
L018628,U0224,payments-gateway,2026-05-20 13:35:00,True
L018629,U0224,core-banking,2026-04-03 13:36:00,True
L018630,U0224,payments-gateway,2026-05-31 12:33:00,True
L018631,U0224,payments-gateway,2026-05-28 15:48:00,True
L018632,U0224,payments-gateway,2026-06-19 15:15:00,False
L018633,U0224,card-switch,2026-05-28 07:13:00,True
L018634,U0224,card-switch,2026-05-08 12:17:00,True
L018635,U0224,crm,2026-06-11 08:56:00,True
L018636,U0224,crm,2026-06-21 13:01:00,True
L018637,U0224,crm,2026-04-08 16:58:00,True
L018638,U0224,payments-gateway,2026-06-25 14:53:00,True
L018639,U0224,gl-system,2026-04-07 09:56:00,True
L018640,U0224,gl-system,2026-04-28 09:11:00,True
L018641,U0224,crm,2026-04-09 12:11:00,True
L018642,U0224,core-banking,2026-05-14 08:30:00,True
L018643,U0224,card-switch,2026-04-21 13:18:00,True
L018644,U0224,gl-system,2026-05-01 13:32:00,True
L018645,U0224,card-switch,2026-06-13 16:53:00,True
L018646,U0224,data-warehouse,2026-06-21 10:54:00,True
L018647,U0224,gl-system,2026-05-01 16:33:00,True
L018648,U0224,card-switch,2026-06-09 12:36:00,True
L018649,U0224,core-banking,2026-04-27 13:47:00,True
L018650,U0224,card-switch,2026-05-22 15:32:00,True
L018651,U0224,core-banking,2026-06-27 14:46:00,True
L018652,U0224,card-switch,2026-06-25 08:40:00,True
L018653,U0224,data-warehouse,2026-05-25 14:47:00,True
L018654,U0224,data-warehouse,2026-05-30 14:12:00,True
L018655,U0224,card-switch,2026-04-04 17:22:00,True
L018656,U0224,core-banking,2026-06-18 12:37:00,True
L018657,U0224,payments-gateway,2026-04-22 14:31:00,True
L018658,U0224,core-banking,2026-05-20 11:01:00,True
L018659,U0224,core-banking,2026-06-03 19:28:00,True
L018660,U0224,crm,2026-06-03 12:53:00,True
L018661,U0224,crm,2026-04-07 11:47:00,True
L018662,U0224,core-banking,2026-05-15 14:55:00,True
L018663,U0224,gl-system,2026-05-26 17:13:00,True
L018664,U0224,crm,2026-04-03 09:43:00,True
L018665,U0224,core-banking,2026-05-02 17:40:00,True
L018666,U0224,card-switch,2026-04-15 03:12:00,True
L018667,U0224,data-warehouse,2026-06-22 15:36:00,True
L018668,U0224,gl-system,2026-06-19 16:38:00,True
L018669,U0224,data-warehouse,2026-05-08 13:20:00,True
L018670,U0224,data-warehouse,2026-06-12 13:24:00,True
L018671,U0224,data-warehouse,2026-04-08 12:42:00,True
L018672,U0224,payments-gateway,2026-04-07 11:37:00,True
L018673,U0224,gl-system,2026-04-26 14:41:00,True
L018674,U0224,gl-system,2026-06-01 12:17:00,True
L018675,U0224,gl-system,2026-06-21 09:43:00,False
L018676,U0224,crm,2026-05-24 12:16:00,True
L018677,U0224,core-banking,2026-04-23 10:43:00,True
L018678,U0224,core-banking,2026-05-25 12:19:00,True
L018679,U0224,data-warehouse,2026-04-20 14:04:00,True
L018680,U0224,crm,2026-05-11 08:06:00,True
L018681,U0224,payments-gateway,2026-04-04 10:27:00,True
L018682,U0224,payments-gateway,2026-05-19 09:31:00,True
L018683,U0224,card-switch,2026-06-12 20:38:00,True
L018684,U0224,core-banking,2026-06-17 08:22:00,True
L018685,U0224,payments-gateway,2026-06-13 09:43:00,True
L018686,U0224,data-warehouse,2026-04-16 13:16:00,True
L018687,U0224,gl-system,2026-06-05 20:55:00,True
L018688,U0224,core-banking,2026-05-21 11:05:00,True
L018689,U0224,core-banking,2026-05-03 12:38:00,False
L018690,U0224,gl-system,2026-05-01 10:33:00,False
L018691,U0224,data-warehouse,2026-05-28 08:17:00,True
L018692,U0224,data-warehouse,2026-05-06 13:54:00,True
L018693,U0224,payments-gateway,2026-06-24 07:09:00,True
L018694,U0224,gl-system,2026-06-12 12:30:00,True
L018695,U0224,card-switch,2026-04-07 13:34:00,True
L018696,U0224,card-switch,2026-06-19 14:36:00,True
L018697,U0224,payments-gateway,2026-05-20 13:57:00,True
L018698,U0224,card-switch,2026-05-01 13:14:00,True
L018699,U0224,payments-gateway,2026-06-10 08:08:00,True
L018700,U0224,card-switch,2026-06-09 12:51:00,True
L018701,U0224,payments-gateway,2026-05-19 12:12:00,True
L018702,U0224,card-switch,2026-05-12 15:14:00,True
L018703,U0224,data-warehouse,2026-05-04 12:49:00,True
L018704,U0224,core-banking,2026-04-28 14:05:00,False
L018705,U0224,payments-gateway,2026-05-13 07:08:00,True
L018706,U0224,card-switch,2026-06-22 17:24:00,True
L018707,U0224,gl-system,2026-05-13 12:20:00,True
L018708,U0225,core-banking,2026-06-02 14:10:00,True
L018709,U0225,card-switch,2026-04-12 11:22:00,True
L018710,U0225,core-banking,2026-05-02 13:48:00,True
L018711,U0225,crm,2026-04-28 11:53:00,True
L018712,U0225,payments-gateway,2026-04-17 19:53:00,True
L018713,U0225,data-warehouse,2026-04-17 15:03:00,True
L018714,U0225,core-banking,2026-04-28 11:30:00,True
L018715,U0225,gl-system,2026-04-23 13:56:00,True
L018716,U0225,gl-system,2026-06-29 09:25:00,True
L018717,U0225,data-warehouse,2026-04-11 21:15:00,True
L018718,U0225,data-warehouse,2026-04-04 08:38:00,True
L018719,U0225,gl-system,2026-05-26 12:44:00,True
L018720,U0225,payments-gateway,2026-04-30 17:39:00,True
L018721,U0225,card-switch,2026-06-15 14:26:00,True
L018722,U0225,core-banking,2026-06-22 04:38:00,True
L018723,U0225,data-warehouse,2026-05-07 10:11:00,True
L018724,U0225,crm,2026-05-04 09:04:00,True
L018725,U0225,crm,2026-05-18 17:42:00,True
L018726,U0225,core-banking,2026-06-14 10:16:00,True
L018727,U0225,gl-system,2026-06-19 11:15:00,True
L018728,U0225,payments-gateway,2026-04-09 12:04:00,True
L018729,U0225,core-banking,2026-04-05 14:27:00,True
L018730,U0225,core-banking,2026-04-11 12:53:00,True
L018731,U0225,card-switch,2026-04-03 09:17:00,True
L018732,U0225,payments-gateway,2026-04-17 09:01:00,True
L018733,U0225,card-switch,2026-06-16 12:16:00,True
L018734,U0225,payments-gateway,2026-06-29 12:39:00,True
L018735,U0225,core-banking,2026-04-06 14:03:00,False
L018736,U0225,core-banking,2026-05-25 14:28:00,True
L018737,U0225,card-switch,2026-04-10 09:14:00,True
L018738,U0225,payments-gateway,2026-06-21 09:08:00,True
L018739,U0225,payments-gateway,2026-06-02 13:07:00,True
L018740,U0225,payments-gateway,2026-05-19 15:35:00,True
L018741,U0225,core-banking,2026-06-29 09:54:00,False
L018742,U0225,payments-gateway,2026-05-06 12:24:00,True
L018743,U0225,payments-gateway,2026-05-19 15:21:00,True
L018744,U0225,core-banking,2026-06-16 08:10:00,False
L018745,U0225,card-switch,2026-06-25 09:33:00,True
L018746,U0225,core-banking,2026-05-19 14:37:00,True
L018747,U0225,gl-system,2026-06-17 12:40:00,True
L018748,U0225,core-banking,2026-05-10 16:40:00,True
L018749,U0225,crm,2026-04-23 11:10:00,True
L018750,U0225,core-banking,2026-06-11 08:06:00,True
L018751,U0225,payments-gateway,2026-05-28 22:59:00,True
L018752,U0225,core-banking,2026-05-16 11:31:00,True
L018753,U0225,gl-system,2026-05-29 18:52:00,True
L018754,U0225,gl-system,2026-05-29 04:58:00,True
L018755,U0225,payments-gateway,2026-04-28 16:57:00,True
L018756,U0225,payments-gateway,2026-06-22 06:44:00,True
L018757,U0225,gl-system,2026-04-09 16:43:00,True
L018758,U0225,crm,2026-05-22 12:05:00,False
L018759,U0225,payments-gateway,2026-05-29 18:40:00,True
L018760,U0225,card-switch,2026-05-27 15:31:00,True
L018761,U0225,card-switch,2026-06-17 14:38:00,True
L018762,U0225,data-warehouse,2026-05-04 14:18:00,True
L018763,U0225,crm,2026-06-25 11:59:00,False
L018764,U0225,payments-gateway,2026-04-24 10:41:00,True
L018765,U0225,payments-gateway,2026-05-03 13:39:00,True
L018766,U0225,gl-system,2026-05-30 15:27:00,True
L018767,U0225,core-banking,2026-06-11 13:06:00,True
L018768,U0225,core-banking,2026-04-11 15:23:00,True
L018769,U0225,payments-gateway,2026-06-11 13:29:00,True
L018770,U0225,crm,2026-06-23 15:15:00,True
L018771,U0225,gl-system,2026-04-21 15:15:00,True
L018772,U0225,gl-system,2026-04-08 09:29:00,True
L018773,U0225,gl-system,2026-06-12 12:03:00,True
L018774,U0225,payments-gateway,2026-06-27 09:36:00,True
L018775,U0225,crm,2026-06-12 13:52:00,True
L018776,U0225,crm,2026-04-09 13:06:00,True
L018777,U0225,core-banking,2026-05-01 13:23:00,True
L018778,U0225,data-warehouse,2026-05-05 12:51:00,True
L018779,U0225,payments-gateway,2026-06-17 12:17:00,True
L018780,U0225,card-switch,2026-06-10 10:44:00,True
L018781,U0225,payments-gateway,2026-06-28 19:15:00,True
L018782,U0225,data-warehouse,2026-05-04 10:08:00,True
L018783,U0225,payments-gateway,2026-05-24 13:27:00,True
L018784,U0225,core-banking,2026-06-07 16:24:00,True
L018785,U0225,card-switch,2026-06-17 09:08:00,True
L018786,U0225,card-switch,2026-05-01 13:10:00,True
L018787,U0225,data-warehouse,2026-04-24 11:32:00,True
L018788,U0225,card-switch,2026-05-15 13:04:00,True
L018789,U0225,crm,2026-05-25 17:35:00,True
L018790,U0225,core-banking,2026-05-03 15:06:00,True
L018791,U0225,core-banking,2026-04-21 16:03:00,True
L018792,U0225,data-warehouse,2026-05-28 12:29:00,True
L018793,U0225,payments-gateway,2026-04-12 12:13:00,True
L018794,U0225,core-banking,2026-05-28 18:40:00,True
L018795,U0225,payments-gateway,2026-05-27 12:19:00,True
L018796,U0225,card-switch,2026-05-01 15:03:00,True
L018797,U0225,payments-gateway,2026-04-05 14:38:00,False
L018798,U0225,payments-gateway,2026-05-24 16:26:00,True
L018799,U0225,gl-system,2026-04-27 14:35:00,True
L018800,U0225,card-switch,2026-05-24 12:13:00,True
L018801,U0225,core-banking,2026-05-04 08:05:00,True
L018802,U0225,crm,2026-06-26 13:18:00,True
L018803,U0225,gl-system,2026-04-22 08:42:00,True
L018804,U0225,core-banking,2026-05-15 08:00:00,True
L018805,U0225,crm,2026-05-11 12:42:00,True
L018806,U0225,card-switch,2026-06-01 11:05:00,True
L018807,U0225,gl-system,2026-06-11 16:59:00,True
L018808,U0225,crm,2026-05-12 18:04:00,True
L018809,U0225,card-switch,2026-04-09 12:12:00,True
L018810,U0225,crm,2026-04-07 10:09:00,True
L018811,U0225,core-banking,2026-04-12 14:05:00,True
L018812,U0225,core-banking,2026-05-13 11:30:00,True
L018813,U0225,gl-system,2026-05-08 12:36:00,True
L018814,U0225,core-banking,2026-05-09 12:01:00,True
L018815,U0225,gl-system,2026-06-22 14:21:00,True
L018816,U0225,core-banking,2026-05-27 07:57:00,True
L018817,U0225,crm,2026-04-19 14:33:00,True
L018818,U0225,crm,2026-05-08 09:04:00,True
L018819,U0225,crm,2026-04-27 17:45:00,True
L018820,U0225,payments-gateway,2026-06-11 14:59:00,True
L018821,U0225,crm,2026-06-12 12:23:00,True
L018822,U0225,card-switch,2026-06-13 09:40:00,True
L018823,U0225,payments-gateway,2026-06-16 07:47:00,True
L018824,U0225,card-switch,2026-05-07 11:19:00,True
L018825,U0225,core-banking,2026-04-17 15:22:00,True
L018826,U0225,card-switch,2026-05-13 14:27:00,True
L018827,U0225,crm,2026-05-16 14:32:00,True
L018828,U0225,crm,2026-04-11 12:38:00,True
L018829,U0225,payments-gateway,2026-04-19 10:21:00,True
L018830,U0225,gl-system,2026-06-14 09:15:00,True
L018831,U0225,data-warehouse,2026-05-19 12:56:00,True
L018832,U0226,payments-gateway,2026-04-03 10:33:00,True
L018833,U0226,data-warehouse,2026-06-08 10:38:00,True
L018834,U0226,core-banking,2026-04-14 15:34:00,True
L018835,U0226,data-warehouse,2026-04-14 10:48:00,True
L018836,U0226,gl-system,2026-04-11 08:28:00,True
L018837,U0226,crm,2026-05-23 10:42:00,True
L018838,U0226,data-warehouse,2026-06-17 09:07:00,True
L018839,U0226,data-warehouse,2026-05-30 16:51:00,True
L018840,U0226,gl-system,2026-06-20 12:05:00,True
L018841,U0226,card-switch,2026-06-16 17:32:00,True
L018842,U0226,crm,2026-05-04 15:54:00,True
L018843,U0226,data-warehouse,2026-05-12 14:52:00,True
L018844,U0226,payments-gateway,2026-04-03 15:50:00,True
L018845,U0226,gl-system,2026-04-06 11:29:00,True
L018846,U0226,core-banking,2026-04-18 09:06:00,True
L018847,U0226,card-switch,2026-06-05 07:02:00,True
L018848,U0226,data-warehouse,2026-06-02 13:14:00,True
L018849,U0226,gl-system,2026-05-29 11:26:00,True
L018850,U0226,card-switch,2026-05-04 16:52:00,True
L018851,U0226,crm,2026-04-16 14:41:00,True
L018852,U0226,crm,2026-04-04 10:41:00,True
L018853,U0226,card-switch,2026-04-10 14:28:00,True
L018854,U0226,data-warehouse,2026-04-20 12:17:00,True
L018855,U0226,core-banking,2026-04-19 05:18:00,True
L018856,U0226,crm,2026-05-08 13:18:00,False
L018857,U0226,card-switch,2026-05-01 11:42:00,True
L018858,U0226,core-banking,2026-05-26 09:14:00,True
L018859,U0226,data-warehouse,2026-06-26 04:25:00,True
L018860,U0226,data-warehouse,2026-04-03 10:36:00,True
L018861,U0226,core-banking,2026-06-20 12:54:00,True
L018862,U0226,card-switch,2026-04-08 12:57:00,True
L018863,U0226,payments-gateway,2026-06-26 11:48:00,True
L018864,U0226,data-warehouse,2026-05-18 05:22:00,True
L018865,U0226,core-banking,2026-06-15 17:43:00,True
L018866,U0226,core-banking,2026-04-08 11:06:00,True
L018867,U0226,card-switch,2026-04-06 12:09:00,True
L018868,U0226,data-warehouse,2026-06-06 12:59:00,True
L018869,U0226,core-banking,2026-06-07 14:39:00,True
L018870,U0226,core-banking,2026-04-03 09:37:00,True
L018871,U0226,core-banking,2026-05-02 06:35:00,False
L018872,U0226,data-warehouse,2026-04-11 14:54:00,True
L018873,U0226,core-banking,2026-06-13 17:09:00,True
L018874,U0226,core-banking,2026-04-21 17:07:00,True
L018875,U0226,crm,2026-04-21 13:18:00,True
L018876,U0226,card-switch,2026-05-23 13:54:00,True
L018877,U0226,data-warehouse,2026-04-21 11:58:00,True
L018878,U0226,crm,2026-05-21 12:06:00,True
L018879,U0228,crm,2026-04-27 14:59:00,True
L018880,U0228,crm,2026-06-14 11:14:00,True
L018881,U0228,core-banking,2026-04-13 16:43:00,True
L018882,U0228,gl-system,2026-05-19 11:34:00,True
L018883,U0228,card-switch,2026-05-12 12:44:00,True
L018884,U0228,gl-system,2026-05-15 08:44:00,True
L018885,U0228,card-switch,2026-04-06 13:13:00,True
L018886,U0228,gl-system,2026-05-16 11:52:00,True
L018887,U0228,card-switch,2026-05-29 12:46:00,True
L018888,U0228,data-warehouse,2026-05-21 13:21:00,True
L018889,U0228,payments-gateway,2026-06-01 10:20:00,True
L018890,U0228,gl-system,2026-05-14 12:16:00,True
L018891,U0228,data-warehouse,2026-04-05 12:31:00,True
L018892,U0228,gl-system,2026-05-15 13:24:00,True
L018893,U0228,data-warehouse,2026-04-08 14:40:00,False
L018894,U0228,gl-system,2026-04-27 14:49:00,True
L018895,U0228,payments-gateway,2026-05-01 08:06:00,True
L018896,U0228,data-warehouse,2026-05-26 12:37:00,True
L018897,U0228,data-warehouse,2026-06-30 15:42:00,True
L018898,U0228,payments-gateway,2026-06-27 16:39:00,True
L018899,U0228,core-banking,2026-05-08 14:37:00,True
L018900,U0228,crm,2026-05-08 16:22:00,True
L018901,U0228,gl-system,2026-04-18 11:20:00,True
L018902,U0228,data-warehouse,2026-05-07 11:36:00,True
L018903,U0228,card-switch,2026-05-25 06:17:00,True
L018904,U0228,data-warehouse,2026-06-04 11:35:00,True
L018905,U0228,card-switch,2026-06-28 10:51:00,True
L018906,U0228,gl-system,2026-06-30 16:23:00,True
L018907,U0228,card-switch,2026-04-11 12:07:00,True
L018908,U0228,payments-gateway,2026-06-29 11:34:00,True
L018909,U0228,card-switch,2026-05-09 12:35:00,True
L018910,U0228,card-switch,2026-04-15 18:47:00,True
L018911,U0228,card-switch,2026-04-23 16:55:00,True
L018912,U0228,gl-system,2026-05-18 14:25:00,True
L018913,U0228,core-banking,2026-04-13 15:46:00,True
L018914,U0228,data-warehouse,2026-06-16 13:25:00,True
L018915,U0228,data-warehouse,2026-06-12 05:16:00,True
L018916,U0228,core-banking,2026-04-17 15:21:00,True
L018917,U0228,crm,2026-06-05 18:09:00,True
L018918,U0228,gl-system,2026-05-20 08:05:00,True
L018919,U0228,card-switch,2026-06-28 16:24:00,True
L018920,U0228,card-switch,2026-04-05 11:59:00,True
L018921,U0228,card-switch,2026-06-07 13:15:00,True
L018922,U0228,card-switch,2026-06-07 19:48:00,True
L018923,U0228,gl-system,2026-05-24 14:20:00,True
L018924,U0228,crm,2026-05-18 08:47:00,True
L018925,U0228,gl-system,2026-06-21 15:36:00,True
L018926,U0228,gl-system,2026-05-07 07:48:00,True
L018927,U0228,gl-system,2026-05-13 16:08:00,True
L018928,U0228,core-banking,2026-05-27 20:20:00,True
L018929,U0228,card-switch,2026-05-11 16:36:00,True
L018930,U0228,data-warehouse,2026-04-25 15:24:00,True
