ledger_row_id,txn_id,account_id,amount,currency,booked_at,reconciled
LR0004318,T0004318,A00229,81.72,USD,2026-04-18,True
LR0004319,T0004319,A00006,36.66,USD,2026-06-14,True
LR0004320,T0004320,A00095,40.67,USD,2026-06-06,True
LR0004321,T0004321,A00381,74.82,USD,2026-06-09,True
LR0004322,T0004322,A00380,835.08,USD,2026-06-23,True
LR0004323,T0004323,A00332,742.86,USD,2026-04-11,True
LR0004324,T0004324,A00179,139.11,USD,2026-06-27,True
LR0004325,T0004325,A00149,178.79,USD,2026-04-21,True
LR0004326,T0004326,A00251,41.6,USD,2026-06-14,True
LR0004327,T0004327,A00045,45.52,USD,2026-06-03,True
LR0004328,T0004328,A00239,481.82,USD,2026-06-12,True
LR0004329,T0004329,A00042,147.43,USD,2026-06-25,True
LR0004330,T0004330,A00370,168.72,USD,2026-04-25,True
LR0004331,T0004331,A00084,686.55,USD,2026-06-22,True
LR0004332,T0004332,A00329,500.7,USD,2026-06-30,True
LR0004333,T0004333,A00032,195.34,USD,2026-05-31,True
LR0004334,T0004334,A00317,1427.71,USD,2026-05-12,True
LR0004335,T0004335,A00379,128.02,USD,2026-06-14,True
LR0004336,T0004336,A00129,70.27,USD,2026-04-10,True
LR0004337,T0004337,A00071,46.0,USD,2026-06-08,True
LR0004338,T0004338,A00140,1450.16,USD,2026-04-08,True
LR0004339,T0004339,A00214,111.52,USD,2026-06-11,True
LR0004340,T0004340,A00151,275.71,USD,2026-05-08,True
LR0004341,T0004341,A00058,3724.69,USD,2026-06-22,True
LR0004342,T0004342,A00149,89.0,USD,2026-05-27,True
LR0004343,T0004343,A00314,317.42,USD,2026-04-20,True
LR0004344,T0004344,A00353,314.76,USD,2026-06-02,True
LR0004345,T0004345,A00372,288.98,USD,2026-06-08,True
LR0004346,T0004346,A00194,977.32,USD,2026-05-15,True
LR0004347,T0004347,A00177,461.44,USD,2026-06-03,True
LR0004348,T0004348,A00267,351.72,USD,2026-04-16,True
LR0004349,T0004349,A00216,2834.52,USD,2026-06-05,True
LR0004350,T0004350,A00091,34.04,USD,2026-06-10,True
LR0004351,T0004351,A00374,51.37,USD,2026-05-28,True
LR0004352,T0004352,A00395,246.83,USD,2026-06-15,True
LR0004353,T0004353,A00228,562.49,USD,2026-05-09,True
LR0004354,T0004354,A00385,255.23,USD,2026-06-15,True
LR0004355,T0004355,A00115,107.51,USD,2026-06-05,True
LR0004356,T0004356,A00242,1588.33,USD,2026-05-18,True
LR0004357,T0004357,A00326,841.51,USD,2026-06-07,True
LR0004358,T0004358,A00369,116.64,USD,2026-05-31,True
LR0004359,T0004359,A00237,2687.9,USD,2026-06-13,True
LR0004360,T0004360,A00334,151.02,USD,2026-04-09,True
LR0004361,T0004361,A00222,185.05,USD,2026-05-14,True
LR0004362,T0004362,A00038,31.76,USD,2026-05-26,True
LR0004363,T0004363,A00284,390.95,USD,2026-06-12,True
LR0004364,T0004364,A00388,4001.74,USD,2026-05-02,True
LR0004365,T0004365,A00207,3791.12,USD,2026-05-13,True
LR0004366,T0004366,A00121,163.98,USD,2026-04-17,True
LR0004367,T0004367,A00012,127.03,USD,2026-07-01,True
LR0004368,T0004368,A00082,278.81,USD,2026-04-18,True
LR0004369,T0004369,A00172,1992.48,USD,2026-04-24,True
LR0004370,T0004370,A00397,360.24,USD,2026-06-15,True
LR0004371,T0004371,A00160,827.12,USD,2026-05-16,True
LR0004372,T0004372,A00041,715.96,USD,2026-04-27,True
LR0004373,T0004373,A00356,1320.75,USD,2026-05-04,True
LR0004374,T0004374,A00257,902.94,USD,2026-05-06,True
LR0004375,T0004375,A00299,110.73,USD,2026-06-18,True
LR0004376,T0004376,A00374,336.84,USD,2026-05-21,True
LR0004377,T0004377,A00387,144.48,USD,2026-04-16,True
LR0004378,T0004378,A00397,1002.08,USD,2026-04-18,True
LR0004379,T0004379,A00306,559.43,USD,2026-06-21,True
LR0004380,T0004380,A00350,592.23,USD,2026-05-30,True
LR0004381,T0004381,A00206,450.48,USD,2026-04-15,True
LR0004382,T0004382,A00361,32.23,USD,2026-06-26,True
LR0004383,T0004383,A00389,591.31,USD,2026-05-09,True
LR0004384,T0004384,A00192,45.99,USD,2026-06-30,True
LR0004385,T0004385,A00113,65.96,USD,2026-04-07,True
LR0004386,T0004386,A00383,1308.85,USD,2026-05-05,True
LR0004387,T0004387,A00322,157.47,USD,2026-04-17,True
LR0004388,T0004388,A00078,39.66,USD,2026-05-21,True
LR0004389,T0004389,A00081,113.45,USD,2026-06-29,True
LR0004390,T0004390,A00103,767.89,USD,2026-04-23,True
LR0004391,T0004391,A00315,139.63,USD,2026-04-05,True
LR0004392,T0004392,A00085,1283.91,USD,2026-04-12,True
LR0004393,T0004393,A00146,966.85,USD,2026-06-18,True
LR0004394,T0004394,A00279,1102.14,USD,2026-05-06,True
LR0004395,T0004395,A00117,674.22,USD,2026-06-21,True
LR0004396,T0004396,A00014,45.63,USD,2026-05-13,True
LR0004397,T0004397,A00347,187.8,USD,2026-05-27,True
LR0004398,T0004398,A00090,499.31,USD,2026-06-15,True
LR0004399,T0004399,A00361,88.1,USD,2026-05-12,True
LR0004400,T0004400,A00181,553.11,USD,2026-05-12,True
LR0004401,T0004401,A00169,1203.75,USD,2026-05-15,True
LR0004402,T0004402,A00146,55.9,USD,2026-05-17,True
LR0004403,T0004403,A00013,21.52,USD,2026-06-01,True
LR0004404,T0004404,A00002,309.67,USD,2026-05-08,True
LR0004405,T0004405,A00240,8254.32,USD,2026-07-01,True
LR0004406,T0004406,A00093,251.46,USD,2026-05-18,True
LR0004407,T0004407,A00134,45.55,USD,2026-05-17,True
LR0004408,T0004408,A00022,590.37,USD,2026-05-11,True
LR0004409,T0004409,A00272,428.89,USD,2026-04-09,True
LR0004410,T0004410,A00094,605.27,USD,2026-04-25,True
LR0004411,T0004411,A00012,5787.79,USD,2026-04-23,True
LR0004412,T0004412,A00206,49.53,USD,2026-04-12,True
LR0004413,T0004413,A00117,779.05,USD,2026-04-07,True
LR0004414,T0004414,A00145,263.26,USD,2026-05-16,True
LR0004415,T0004415,A00283,487.41,USD,2026-05-19,True
LR0004416,T0004416,A00330,105.45,USD,2026-04-15,True
LR0004417,T0004417,A00308,38.38,USD,2026-04-17,True
LR0004418,T0004418,A00152,2750.95,USD,2026-05-09,True
LR0004419,T0004419,A00051,3357.51,USD,2026-04-23,True
LR0004420,T0004420,A00160,4146.75,USD,2026-05-31,True
LR0004421,T0004421,A00075,96.85,USD,2026-06-13,True
LR0004422,T0004422,A00127,220.2,USD,2026-05-29,True
LR0004423,T0004423,A00390,1501.33,USD,2026-05-02,True
LR0004424,T0004424,A00063,218.94,USD,2026-04-24,True
LR0004425,T0004425,A00046,104.33,USD,2026-05-20,True
LR0004426,T0004426,A00081,487.84,USD,2026-05-19,True
LR0004427,T0004427,A00151,48.3,USD,2026-04-17,True
LR0004428,T0004428,A00371,21.3,USD,2026-04-22,True
LR0004429,T0004429,A00193,7274.45,USD,2026-05-19,True
LR0004430,T0004430,A00204,178.36,USD,2026-05-11,True
LR0004431,T0004431,A00060,854.67,USD,2026-05-06,True
LR0004432,T0004432,A00365,184.55,USD,2026-06-28,True
LR0004433,T0004433,A00329,378.81,USD,2026-05-22,True
LR0004434,T0004434,A00240,292.94,USD,2026-05-19,True
LR0004435,T0004435,A00086,33.34,USD,2026-04-07,True
LR0004436,T0004436,A00138,116.76,USD,2026-05-18,True
LR0004437,T0004437,A00228,744.19,USD,2026-07-01,True
LR0004438,T0004438,A00396,429.84,USD,2026-04-29,True
LR0004439,T0004439,A00240,264.69,USD,2026-04-18,True
LR0004440,T0004440,A00027,15.58,USD,2026-04-21,True
LR0004441,T0004441,A00039,555.82,USD,2026-04-25,True
LR0004442,T0004442,A00370,142.78,USD,2026-06-21,True
LR0004443,T0004443,A00284,114.41,USD,2026-05-15,True
LR0004444,T0004444,A00168,84.54,USD,2026-05-07,True
LR0004445,T0004445,A00386,303.8,USD,2026-04-12,True
LR0004446,T0004446,A00317,232.27,USD,2026-04-30,True
LR0004447,T0004447,A00183,154.41,USD,2026-05-10,True
LR0004448,T0004448,A00322,1791.23,USD,2026-04-17,True
LR0004449,T0004449,A00007,284.81,USD,2026-05-31,True
LR0004450,T0004450,A00123,35.09,USD,2026-05-18,True
LR0004451,T0004451,A00303,111.13,USD,2026-04-13,True
LR0004452,T0004452,A00032,365.02,USD,2026-06-28,True
LR0004453,T0004453,A00037,691.63,USD,2026-04-25,True
LR0004454,T0004454,A00316,67.38,USD,2026-06-25,True
LR0004455,T0004455,A00279,67.52,USD,2026-06-11,True
LR0004456,T0004456,A00295,535.44,USD,2026-05-24,True
LR0004457,T0004457,A00385,301.5,USD,2026-06-05,True
LR0004458,T0004458,A00107,453.94,USD,2026-04-27,True
LR0004459,T0004459,A00010,104.23,USD,2026-05-25,True
LR0004460,T0004460,A00339,865.87,USD,2026-04-07,True
LR0004461,T0004461,A00205,797.83,USD,2026-04-30,True
LR0004462,T0004462,A00222,652.01,USD,2026-05-29,True
LR0004463,T0004463,A00325,141.79,USD,2026-06-23,True
LR0004464,T0004464,A00306,138.18,USD,2026-05-05,True
LR0004465,T0004465,A00279,208.75,USD,2026-06-30,True
LR0004466,T0004466,A00191,22.79,USD,2026-04-28,True
LR0004467,T0004467,A00161,151.91,USD,2026-06-25,True
LR0004468,T0004468,A00037,904.95,USD,2026-06-25,True
LR0004469,T0004469,A00371,82.45,USD,2026-05-01,True
LR0004470,T0004470,A00035,3344.09,USD,2026-05-16,True
LR0004471,T0004471,A00342,45.01,USD,2026-04-08,True
LR0004472,T0004472,A00270,69.24,USD,2026-06-24,True
LR0004473,T0004473,A00140,99.29,USD,2026-06-04,True
LR0004474,T0004474,A00400,581.49,USD,2026-05-20,True
LR0004475,T0004475,A00179,159.71,USD,2026-04-09,True
LR0004476,T0004476,A00311,46.71,USD,2026-04-14,True
LR0004477,T0004477,A00163,547.21,USD,2026-04-05,True
LR0004478,T0004478,A00185,374.51,USD,2026-04-21,True
LR0004479,T0004479,A00367,88.64,USD,2026-05-24,True
LR0004480,T0004480,A00351,2928.08,USD,2026-05-01,True
LR0004481,T0004481,A00177,723.51,USD,2026-05-01,True
LR0004482,T0004482,A00195,580.26,USD,2026-04-11,True
LR0004483,T0004483,A00022,112.77,USD,2026-06-28,True
LR0004484,T0004484,A00228,61.87,USD,2026-06-04,True
LR0004485,T0004485,A00388,1966.57,USD,2026-06-02,True
LR0004486,T0004486,A00134,75.2,USD,2026-05-22,True
LR0004487,T0004487,A00139,545.02,USD,2026-04-26,True
LR0004488,T0004488,A00272,961.01,USD,2026-06-06,True
LR0004489,T0004489,A00189,36.67,USD,2026-06-02,True
LR0004490,T0004490,A00228,195.41,USD,2026-06-01,True
LR0004491,T0004491,A00124,67.2,USD,2026-05-17,True
LR0004492,T0004492,A00377,439.31,USD,2026-05-03,True
LR0004493,T0004493,A00152,82.93,USD,2026-06-01,True
LR0004494,T0004494,A00159,75.81,USD,2026-05-02,True
LR0004495,T0004495,A00397,41.27,USD,2026-05-01,True
LR0004496,T0004496,A00198,235.92,USD,2026-06-20,True
LR0004497,T0004497,A00295,24.56,USD,2026-07-01,True
LR0004498,T0004498,A00070,2097.76,USD,2026-04-16,True
LR0004499,T0004499,A00113,194.57,USD,2026-04-23,True
LR0004500,T0004500,A00309,820.75,USD,2026-06-09,True
LR0004501,T0004501,A00109,232.03,USD,2026-05-22,True
LR0004502,T0004502,A00394,399.51,USD,2026-06-10,True
LR0004503,T0004503,A00036,42.09,USD,2026-07-01,True
LR0004504,T0004504,A00392,548.99,USD,2026-05-31,True
LR0004505,T0004505,A00273,48.55,USD,2026-06-11,True
LR0004506,T0004506,A00191,1731.84,USD,2026-05-28,True
LR0004507,T0004507,A00065,125.02,USD,2026-04-03,True
LR0004508,T0004508,A00212,675.05,USD,2026-05-03,True
LR0004509,T0004509,A00155,45.77,USD,2026-05-16,True
LR0004510,T0004510,A00120,726.94,USD,2026-04-30,True
LR0004511,T0004511,A00234,24.17,USD,2026-05-18,True
LR0004512,T0004512,A00389,27.15,USD,2026-05-01,True
LR0004513,T0004513,A00280,1094.92,USD,2026-05-16,True
LR0004514,T0004514,A00047,954.02,USD,2026-05-14,True
LR0004515,T0004515,A00389,135.45,USD,2026-04-08,True
LR0004516,T0004516,A00312,152.99,USD,2026-06-10,True
LR0004517,T0004517,A00310,211.35,USD,2026-04-27,True
LR0004518,T0004518,A00225,380.79,USD,2026-06-09,True
LR0004519,T0004519,A00027,1022.85,USD,2026-06-20,True
LR0004520,T0004520,A00259,159.46,USD,2026-04-07,True
LR0004521,T0004521,A00247,28.8,USD,2026-04-26,True
LR0004522,T0004522,A00253,227.63,USD,2026-06-16,True
LR0004523,T0004523,A00151,91.31,USD,2026-04-13,True
LR0004524,T0004524,A00175,1585.65,USD,2026-05-22,True
LR0004525,T0004525,A00223,151.21,USD,2026-05-31,True
LR0004526,T0004526,A00209,1365.2,USD,2026-04-19,True
LR0004527,T0004527,A00327,242.94,USD,2026-05-08,True
LR0004528,T0004528,A00279,103.4,USD,2026-05-15,True
LR0004529,T0004529,A00201,1327.89,USD,2026-05-18,True
LR0004530,T0004530,A00381,86.22,USD,2026-04-06,True
LR0004531,T0004531,A00072,255.67,USD,2026-05-30,True
LR0004532,T0004532,A00164,157.21,USD,2026-04-05,True
LR0004533,T0004533,A00113,82.28,USD,2026-05-19,True
LR0004534,T0004534,A00179,395.02,USD,2026-04-17,True
LR0004535,T0004535,A00071,110.79,USD,2026-06-27,True
LR0004536,T0004536,A00071,79.58,USD,2026-05-26,True
LR0004537,T0004537,A00253,198.88,USD,2026-05-20,True
LR0004538,T0004538,A00270,108.83,USD,2026-04-16,True
LR0004539,T0004539,A00195,143.55,USD,2026-06-18,True
LR0004540,T0004540,A00368,208.21,USD,2026-04-30,True
LR0004541,T0004541,A00189,581.73,USD,2026-04-10,True
LR0004542,T0004542,A00213,132.58,USD,2026-04-13,True
LR0004543,T0004543,A00089,41.14,USD,2026-05-20,True
LR0004544,T0004544,A00096,514.33,USD,2026-06-09,True
LR0004545,T0004545,A00208,108.21,USD,2026-04-17,True
LR0004546,T0004546,A00186,408.45,USD,2026-06-23,True
LR0004547,T0004547,A00116,1178.49,USD,2026-04-12,True
LR0004548,T0004548,A00190,233.67,USD,2026-05-13,True
LR0004549,T0004549,A00105,73.36,USD,2026-06-12,True
LR0004550,T0004550,A00095,182.99,USD,2026-05-21,True
LR0004551,T0004551,A00140,84.53,USD,2026-06-10,True
LR0004552,T0004552,A00223,79.51,USD,2026-05-10,True
LR0004553,T0004553,A00249,145.67,USD,2026-06-08,True
LR0004554,T0004554,A00247,44.59,USD,2026-04-14,True
LR0004555,T0004555,A00224,54.91,USD,2026-04-12,True
LR0004556,T0004556,A00102,636.82,USD,2026-04-17,True
LR0004557,T0004557,A00201,300.27,USD,2026-05-19,True
LR0004558,T0004558,A00182,377.98,USD,2026-06-25,True
LR0004559,T0004559,A00350,670.33,USD,2026-06-25,True
LR0004560,T0004560,A00261,18.92,USD,2026-06-18,True
LR0004561,T0004561,A00177,157.91,USD,2026-06-12,True
LR0004562,T0004562,A00364,2006.74,USD,2026-05-01,True
LR0004563,T0004563,A00281,2635.83,USD,2026-06-15,True
LR0004564,T0004564,A00036,93.56,USD,2026-05-14,True
LR0004565,T0004565,A00010,70.29,USD,2026-04-16,True
LR0004566,T0004566,A00360,13.66,USD,2026-06-16,True
LR0004567,T0004567,A00205,134.63,USD,2026-05-30,True
LR0004568,T0004568,A00054,536.71,USD,2026-06-29,True
LR0004569,T0004569,A00053,841.71,USD,2026-04-15,True
LR0004570,T0004570,A00198,38.29,USD,2026-06-05,True
LR0004571,T0004571,A00158,182.07,USD,2026-05-22,True
LR0004572,T0004572,A00353,113.22,USD,2026-06-09,True
LR0004573,T0004573,A00214,52.62,USD,2026-04-20,True
LR0004574,T0004574,A00369,100.46,USD,2026-06-21,True
LR0004575,T0004575,A00078,769.08,USD,2026-04-09,True
LR0004576,T0004576,A00317,463.31,USD,2026-04-04,True
LR0004577,T0004577,A00028,390.06,USD,2026-04-03,True
LR0004578,T0004578,A00038,1533.78,USD,2026-04-09,True
LR0004579,T0004579,A00062,201.77,USD,2026-07-01,True
LR0004580,T0004580,A00126,192.62,USD,2026-06-16,True
LR0004581,T0004581,A00154,431.45,USD,2026-06-11,True
LR0004582,T0004582,A00078,58.09,USD,2026-05-02,True
LR0004583,T0004583,A00023,754.48,USD,2026-05-09,True
LR0004584,T0004584,A00209,555.41,USD,2026-04-23,True
LR0004585,T0004585,A00036,398.75,USD,2026-05-04,True
LR0004586,T0004586,A00157,88.04,USD,2026-05-17,True
LR0004587,T0004587,A00124,612.64,USD,2026-04-12,True
LR0004588,T0004588,A00368,2616.61,USD,2026-05-17,True
LR0004589,T0004589,A00046,496.77,USD,2026-05-20,True
LR0004590,T0004590,A00096,107.92,USD,2026-06-06,True
LR0004591,T0004591,A00378,2831.85,USD,2026-04-13,True
LR0004592,T0004592,A00340,440.02,USD,2026-04-29,True
LR0004593,T0004593,A00335,2689.9,USD,2026-04-29,True
LR0004594,T0004594,A00144,61.88,USD,2026-07-01,True
LR0004595,T0004595,A00163,92.86,USD,2026-07-01,True
LR0004596,T0004596,A00349,732.96,USD,2026-05-14,False
LR0004597,T0004597,A00064,6.01,USD,2026-05-07,True
LR0004598,T0004598,A00104,3436.77,USD,2026-05-26,True
LR0004599,T0004599,A00062,1456.35,USD,2026-04-25,True
LR0004600,T0004600,A00168,93.06,USD,2026-04-17,True
LR0004601,T0004601,A00056,1361.79,USD,2026-05-19,True
LR0004602,T0004602,A00154,267.09,USD,2026-04-16,True
LR0004603,T0004603,A00157,177.77,USD,2026-06-08,True
LR0004604,T0004604,A00305,63.41,USD,2026-05-11,True
LR0004605,T0004605,A00113,1042.49,USD,2026-06-07,True
LR0004606,T0004606,A00249,651.94,USD,2026-06-05,True
LR0004607,T0004607,A00231,368.75,USD,2026-05-02,True
LR0004608,T0004608,A00377,50.15,USD,2026-05-09,True
LR0004609,T0004609,A00134,515.35,USD,2026-05-19,True
LR0004610,T0004610,A00064,998.83,USD,2026-05-10,True
LR0004611,T0004611,A00040,2929.99,USD,2026-05-21,True
LR0004612,T0004612,A00400,206.91,USD,2026-05-12,True
LR0004613,T0004613,A00126,122.78,USD,2026-05-04,True
LR0004614,T0004614,A00036,58.58,USD,2026-05-20,True
LR0004615,T0004615,A00063,294.76,USD,2026-04-27,True
LR0004616,T0004616,A00215,831.74,USD,2026-06-18,True
LR0004617,T0004617,A00212,4001.33,USD,2026-05-11,True
LR0004618,T0004618,A00083,523.39,USD,2026-05-11,True
LR0004619,T0004619,A00212,1677.81,USD,2026-06-15,True
LR0004620,T0004620,A00193,319.83,USD,2026-05-29,True
LR0004621,T0004621,A00060,709.14,USD,2026-04-07,True
LR0004622,T0004622,A00306,122.89,USD,2026-05-18,True
LR0004623,T0004623,A00030,382.84,USD,2026-04-26,True
LR0004624,T0004624,A00192,64.11,USD,2026-04-24,True
LR0004625,T0004625,A00259,1209.05,USD,2026-06-08,True
LR0004626,T0004626,A00343,5160.92,USD,2026-05-06,True
LR0004627,T0004627,A00096,334.0,USD,2026-05-31,True
LR0004628,T0004628,A00283,145.41,USD,2026-04-15,True
LR0004629,T0004629,A00223,60799.84,USD,2026-04-03,True
LR0004630,T0004630,A00205,1348.9,USD,2026-06-04,True
LR0004631,T0004631,A00296,2225.93,USD,2026-06-04,True
LR0004632,T0004632,A00378,471.73,USD,2026-05-29,True
LR0004633,T0004633,A00226,64.35,USD,2026-04-29,True
LR0004634,T0004634,A00324,201.53,USD,2026-05-29,True
LR0004635,T0004635,A00302,304.6,USD,2026-05-25,True
LR0004636,T0004636,A00381,258.04,USD,2026-06-21,True
LR0004637,T0004637,A00300,58.47,USD,2026-05-22,True
LR0004638,T0004638,A00217,260.6,USD,2026-06-19,True
LR0004639,T0004639,A00212,53.53,USD,2026-05-01,True
LR0004640,T0004640,A00374,41.34,USD,2026-04-15,True
LR0004641,T0004641,A00020,89.89,USD,2026-06-15,True
LR0004642,T0004642,A00058,178.83,USD,2026-04-09,True
LR0004643,T0004643,A00157,196.22,USD,2026-04-10,True
LR0004644,T0004644,A00376,221.98,USD,2026-06-19,True
LR0004645,T0004645,A00382,3346.19,USD,2026-05-24,True
LR0004646,T0004646,A00204,222.83,USD,2026-06-25,True
LR0004647,T0004647,A00285,20.03,USD,2026-06-10,True
LR0004648,T0004648,A00002,162.4,USD,2026-06-07,True
LR0004649,T0004649,A00075,180.95,USD,2026-06-23,True
LR0004650,T0004650,A00325,10.7,USD,2026-04-20,True
LR0004651,T0004651,A00277,248.52,USD,2026-04-20,True
LR0004652,T0004652,A00358,115.4,USD,2026-04-29,True
LR0004653,T0004653,A00341,217.7,USD,2026-04-21,True
LR0004654,T0004654,A00224,333.6,USD,2026-04-04,True
LR0004655,T0004655,A00385,198.2,USD,2026-06-27,True
LR0004656,T0004656,A00179,203.17,USD,2026-04-03,True
LR0004657,T0004657,A00247,115.12,USD,2026-06-09,True
LR0004658,T0004658,A00352,520.56,USD,2026-06-03,True
LR0004659,T0004659,A00310,134.59,USD,2026-05-22,True
LR0004660,T0004660,A00021,575.68,USD,2026-06-09,True
LR0004661,T0004661,A00388,50.73,USD,2026-04-04,True
LR0004662,T0004662,A00340,130.91,USD,2026-06-21,True
LR0004663,T0004663,A00284,462.75,USD,2026-05-16,True
LR0004664,T0004664,A00284,48.92,USD,2026-05-16,True
LR0004665,T0004665,A00067,108.05,USD,2026-06-28,True
LR0004666,T0004666,A00241,510.39,USD,2026-04-18,True
LR0004667,T0004667,A00016,81.79,USD,2026-05-17,True
LR0004668,T0004668,A00235,1281.5,USD,2026-04-27,True
LR0004669,T0004669,A00226,243.66,USD,2026-04-20,True
LR0004670,T0004670,A00111,155.93,USD,2026-06-12,True
LR0004671,T0004671,A00076,542.28,USD,2026-05-31,True
LR0004672,T0004672,A00080,263.71,USD,2026-05-26,True
LR0004673,T0004673,A00252,251.45,USD,2026-05-31,True
LR0004674,T0004674,A00234,183.87,USD,2026-04-21,True
LR0004675,T0004675,A00109,194.71,USD,2026-06-13,True
LR0004676,T0004676,A00141,55.38,USD,2026-05-31,True
LR0004677,T0004677,A00198,592.95,USD,2026-06-19,True
LR0004678,T0004678,A00104,103.33,USD,2026-06-03,True
LR0004679,T0004679,A00246,950.9,USD,2026-06-28,True
LR0004680,T0004680,A00230,64.89,USD,2026-04-23,True
LR0004681,T0004681,A00179,1233.81,USD,2026-05-10,True
LR0004682,T0004682,A00217,81.99,USD,2026-05-24,True
LR0004683,T0004683,A00273,673.63,USD,2026-04-10,True
LR0004684,T0004684,A00131,135.37,USD,2026-06-30,True
LR0004685,T0004685,A00136,308.85,USD,2026-05-19,True
LR0004686,T0004686,A00257,104.95,USD,2026-04-15,True
LR0004687,T0004687,A00207,79.98,USD,2026-04-06,True
LR0004688,T0004688,A00020,145.11,USD,2026-04-11,True
LR0004689,T0004689,A00378,588.99,USD,2026-05-07,True
LR0004690,T0004690,A00365,588.54,USD,2026-04-19,True
LR0004691,T0004691,A00225,507.91,USD,2026-04-12,True
LR0004692,T0004692,A00056,333.26,USD,2026-05-17,True
LR0004693,T0004693,A00395,4296.9,USD,2026-05-20,True
LR0004694,T0004694,A00353,76.79,USD,2026-04-22,True
LR0004695,T0004695,A00236,202.28,USD,2026-05-21,True
LR0004696,T0004696,A00183,7.78,USD,2026-04-26,True
LR0004697,T0004697,A00282,429.5,USD,2026-06-19,True
LR0004698,T0004698,A00308,70.13,USD,2026-05-22,True
LR0004699,T0004699,A00217,227.42,USD,2026-06-02,True
LR0004700,T0004700,A00257,87.17,USD,2026-05-31,True
LR0004701,T0004701,A00261,191.99,USD,2026-04-21,True
LR0004702,T0004702,A00217,294.68,USD,2026-04-07,True
LR0004703,T0004703,A00238,89.82,USD,2026-05-08,True
LR0004704,T0004704,A00348,372.02,USD,2026-05-23,True
LR0004705,T0004705,A00088,132.89,USD,2026-05-06,True
LR0004706,T0004706,A00068,97.26,USD,2026-06-19,True
LR0004707,T0004707,A00096,591.73,USD,2026-04-24,True
LR0004708,T0004708,A00396,326.42,USD,2026-06-20,True
LR0004709,T0004709,A00332,21.39,USD,2026-04-11,True
LR0004710,T0004710,A00327,152.81,USD,2026-05-28,True
LR0004711,T0004711,A00306,61.34,USD,2026-05-24,True
LR0004712,T0004712,A00373,1523.85,USD,2026-05-25,True
LR0004713,T0004713,A00223,86.56,USD,2026-06-08,True
LR0004714,T0004714,A00388,100.45,USD,2026-06-20,True
LR0004715,T0004715,A00003,256.6,USD,2026-05-05,True
LR0004716,T0004716,A00079,481.2,USD,2026-05-22,True
LR0004717,T0004717,A00280,94.19,USD,2026-04-30,True
LR0004718,T0004718,A00389,299.63,USD,2026-06-12,True
LR0004719,T0004719,A00103,350.59,USD,2026-04-11,True
LR0004720,T0004720,A00229,24.89,USD,2026-04-11,True
LR0004721,T0004721,A00043,459.02,USD,2026-05-12,True
LR0004722,T0004722,A00240,120.28,USD,2026-05-06,True
LR0004723,T0004723,A00327,49.27,USD,2026-05-25,True
LR0004724,T0004724,A00114,2896.7,USD,2026-05-25,True
LR0004725,T0004725,A00238,73.14,USD,2026-06-14,True
LR0004726,T0004726,A00077,686.94,USD,2026-04-29,True
LR0004727,T0004727,A00150,463.41,USD,2026-04-04,True
LR0004728,T0004728,A00070,24.67,USD,2026-04-10,True
LR0004729,T0004729,A00130,86.16,USD,2026-04-25,True
LR0004730,T0004730,A00013,53.21,USD,2026-06-28,True
LR0004731,T0004731,A00039,839.78,USD,2026-06-16,True
LR0004732,T0004732,A00146,715.06,USD,2026-05-01,True
LR0004733,T0004733,A00027,2166.93,USD,2026-06-29,True
LR0004734,T0004734,A00328,62.7,USD,2026-05-31,True
LR0004735,T0004735,A00006,6257.17,USD,2026-05-06,True
LR0004736,T0004736,A00296,875.36,USD,2026-05-07,True
LR0004737,T0004737,A00178,2384.19,USD,2026-04-11,True
LR0004738,T0004738,A00013,299.28,USD,2026-05-09,True
LR0004739,T0004739,A00042,166.16,USD,2026-05-31,True
LR0004740,T0004740,A00325,75.8,USD,2026-06-24,True
LR0004741,T0004741,A00368,1407.9,USD,2026-05-15,True
LR0004742,T0004742,A00223,206.16,USD,2026-05-02,True
LR0004743,T0004743,A00043,209.62,USD,2026-04-15,True
LR0004744,T0004744,A00118,1179.0,USD,2026-06-15,True
LR0004745,T0004745,A00106,771.03,USD,2026-04-06,True
LR0004746,T0004746,A00199,187.41,USD,2026-04-19,True
LR0004747,T0004747,A00101,303.8,USD,2026-05-07,True
LR0004748,T0004748,A00008,372.69,USD,2026-06-13,True
LR0004749,T0004749,A00127,276.25,USD,2026-06-12,True
LR0004750,T0004750,A00177,1293.82,USD,2026-05-31,True
LR0004751,T0004751,A00306,523.96,USD,2026-04-05,True
LR0004752,T0004752,A00116,163.93,USD,2026-04-19,True
LR0004753,T0004753,A00058,1525.63,USD,2026-06-07,True
LR0004754,T0004754,A00246,108.36,USD,2026-06-09,True
LR0004755,T0004755,A00330,221.59,USD,2026-06-25,True
LR0004756,T0004756,A00320,185.1,USD,2026-05-08,True
LR0004757,T0004757,A00118,147.71,USD,2026-05-19,True
LR0004758,T0004758,A00214,165.66,USD,2026-06-30,True
LR0004759,T0004759,A00091,974.71,USD,2026-04-29,True
LR0004760,T0004760,A00250,281.95,USD,2026-06-24,True
LR0004761,T0004761,A00379,2809.81,USD,2026-06-23,True
LR0004762,T0004762,A00392,127.13,USD,2026-04-11,True
LR0004763,T0004763,A00026,113.08,USD,2026-04-07,True
LR0004764,T0004764,A00293,42.35,USD,2026-06-27,True
LR0004765,T0004765,A00300,42.11,USD,2026-04-14,True
